-------Trained using the first method that fills pose vector with zeros when neck_nose is unavailable---
epoch;train_loss;train_auc;train_map;val_loss;val_auc;val_map;
1;0.39104323724942996;0.45810429415152004;0.8082829608605857;0.4521717388742763;
2;0.2735150347750886;0.4267319414142714;0.8172352369270018;0.4588585729016375;
3;0.25021053402495563;0.4035362663590875;0.8253857117430629;0.48436400068804997;
4;0.23881500959396362;0.39612612746103115;0.8286232076787869;0.49361664741654665;
5;0.23248702126618168;0.38679760068570207;0.8319940139809541;0.5052182451741367;
6;0.2284340334257909;0.3879727218056672;0.8321213154241468;0.5037577102897834;
7;0.22448587496029704;0.382305835531145;0.8338231802693239;0.5073010326865026;
8;0.22117219711268754;0.3813009347238941;0.83276808139331;0.5030426211896077;
9;0.2192732774393451;0.3813436760176067;0.8337159042587963;0.5051199301998486;
10;0.21680322555559023;0.3802132772102726;0.8338858372831632;0.5074738299935075;
11;0.21670000231299633;0.37951644434174286;0.8340982146195008;0.5072930669565852;
12;0.21587668039969035;0.3792577201306575;0.8341947679215947;0.5070840530870209;
13;0.21623618477829418;0.37995542171583974;0.8344382027025212;0.5086915290799082;
14;0.21585108542856865;0.3793586105654805;0.8348602428152966;0.5090319587277514;
15;0.21504490648893484;0.37961416062545567;0.8351158607794984;0.5101503863766632;
